Id,DepartmentId,DepartmentName,CustomerCode,CustomerName,ContractingOfficeCode,ContractingOfficeName,StartDate,EndDate,AddressCity,AddressState,ZipCode,CountryCode
{81A8F36E-BF06-4AD3-B113-0E0448CC1BD8},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S0702A,DCMA STRATFORD,2004-10-01 00:00:00,,SHELTON,CT,06615,USA
{99D4B226-CB00-459F-80C6-0E14437395BC},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,V63922,STRIKE FIGHTER SQUADRON 87,2006-10-01 00:00:00,,VIRGINIA BEACH,VA,23460,USA
{05032966-D6ED-4298-9C5C-0E1EEF749692},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",367504,DEPT OF VETERANS AFFAIRS,2016-04-01 00:00:00,,TOMBALL,TX,77375,USA
{397DD141-C0B5-46B0-8D00-0E31808E77E3},4700,GENERAL SERVICES ADMINISTRATION,4732,FEDERAL ACQUISITION SERVICE,47QTSA,GSA/NATL INFO TECH PROGRAM (NITCP),2016-04-01 00:00:00,,ATLANTA,GA,30308,USA
{B0A81D56-7636-48B3-9A49-0E33F93A9E2E},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA2521,FA2521  45 CONS LGC,2004-10-01 00:00:00,,PATRICK AFB,FL,32925-3237,USA
{B2A05C66-ABDB-4720-963F-0E363CCFF19C},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1247DE,USDA  AMS  COTTON DIVISION,2016-04-01 00:00:00,,MEMPHIS,TN,38133-2701,USA
{FF34D081-D690-4488-86E4-0E3958F34C7E},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N57100,NAVAL SPECIAL WARFARE GROUP 1,2006-10-01 00:00:00,,SAN DIEGO,CA,92155-5400,USA
{A474F16E-8F01-44E9-82AF-0E3CB44C02E5},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,123191,USDA  AMS  IRMD,2016-04-01 00:00:00,,WASHINGTON,DC,20250,USA
{0B12493E-9C40-4141-AEC9-0E56118F6BDC},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C549,549-DALLAS (00549),2016-04-01 00:00:00,,DALLAS,TX,75216,USA
{E51D250E-4DE9-4D2F-B50F-0E5E30C44D2B},1500,"JUSTICE, DEPARTMENT OF",1524,DRUG ENFORCEMENT ADMINISTRATION,15DDSD,SAN DIEGO CA DIVISION OFFICE,2016-04-01 00:00:00,,SAN DIEGO,CA,92123-1672,USA
{D1AEF200-0A48-4F03-B771-0E5E58E0A57E},4700,GENERAL SERVICES ADMINISTRATION,4732,FEDERAL ACQUISITION SERVICE,47QTCM,GSA/ITS/QTD OFFICE PORFOLIO MGMT,2016-04-01 00:00:00,,WASHINGTON,DC,20405,USA
{B72D142D-54D4-47E8-A94E-0E71F493BB8B},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K305,USDA  APHIS  PPQ,2016-04-01 00:00:00,,APO,AE,09154,USA
{090EF616-AA98-4E93-819B-0E7308CF6F88},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA4484,FA4484  87 CONS LGC,2004-10-01 00:00:00,,JOINT BASE MDL,NJ,08641-5104,USA
{F6B49C2A-41C0-45A5-915A-0E7E30B52F04},1500,"JUSTICE, DEPARTMENT OF",1540,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,15BPCC,PRIVATIZATION - CO,2016-04-01 00:00:00,,WASHINGTON,DC,20534,USA
{5CEAF332-3DA6-461B-A226-0E7E88F22791},9545,MORRIS K. UDALL SCHOLARSHIP AND EXCELLENCE IN NATIONAL ENVIRONMENTAL POLICY FOUNDATION,9545,MORRIS K. UDALL SCHOLARSHIP AND EXCELLENCE IN NATIONAL ENVIRONMENTAL POLICY FOUNDATION,9531BG,MORRIS K UDALL  STEWART FOUNDATION,2016-04-01 00:00:00,,WASHINGTON,DC,20006,USA
{6847996F-D8F8-4CF9-8B7C-0E8031FBA04F},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S4601A,DCMA G D ARMAMENT SYSTEMS TEAM,2004-10-01 00:00:00,,BURLINGTON,VT,05401-4985,USA
{044261F3-6268-4446-BA53-0E9D86F945F9},9511,THE COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,9511,THE COUNCIL OF THE INSPECTORS GENERAL ON INTEGRITY AND EFFICIENCY,9531BL,COUNCIL OF THE INSPECTORS GENERAL,2016-04-01 00:00:00,,WASHINGTON,DC,20006-3900,USA
{49114994-E562-4D1E-B065-0EA283E5CDA7},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,122CG3,USDA APHIS PPQ,2016-04-01 00:00:00,,JAMAICA,NY,11413,USA
{EE9695BE-EDD4-4D19-9E16-0EA640C599E3},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,127AD1,USDA APHIS PPQ SITC,2016-04-01 00:00:00,,PHARR,TX,78577,USA
{407141B8-2875-4F67-A565-0EA856861EE9},1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,123395,USDA FOREST SERVICE,2016-04-01 00:00:00,,ROANOKE,VA,24019-3050,USA
{5C7126E0-C265-42A8-B6A8-0EA8DFBF2EA5},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C552,552-DAYTON (00552),2016-04-01 00:00:00,,DAYTON,OH,45428,USA
{15D41D7A-BF77-4B38-8B2A-0EC0BAF9CB63},1200,"AGRICULTURE, DEPARTMENT OF",12H5,NATIONAL AGRICULTURAL STATISTICS SERVICE,1231AR,USDA GIPSA OA ITS,2016-04-01 00:00:00,,WASHINGTON,DC,20250-3613,USA
{F75357D5-85DB-42B6-9670-0EC568A3D4F3},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1224A5,USDA  AGRICULTURAL MARKETING SVC,2016-04-01 00:00:00,,PHILADELPHIA,PA,19148,USA
{2963AC5B-E4D9-4DC2-91AF-0EC778844BC0},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1232KL,USDA APHIS PPQ PO,2016-04-01 00:00:00,,RIVERDALE,MD,20737,USA
{B9A04838-9F8C-414C-A4C4-0ECBAFAB854A},6900,"TRANSPORTATION, DEPARTMENT OF",6920,FEDERAL AVIATION ADMINISTRATION,693KA9,"FAA, CONTRACTING FOR SERVICES",2016-04-01 00:00:00,,WASHINGTON,DC,20591,USA
{CF2C8353-38B4-4071-9C75-0ED99561AA81},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA5234,FA5234  AFICA KH,2004-10-01 00:00:00,,JBPHH,HI,96853-5426,USA
{7B9DF380-68B9-48E0-9B22-0EDC29C682F7},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA8616,FA8616  AFLCMC WWZK,2011-10-01 00:00:00,,WRIGHT PATTERSON AFB,OH,45433-7148,USA
{01BAB276-4A8C-48D5-8A21-0EE17754BE36},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA8056,FA8056  771 ESS EGA CECC,2015-10-01 00:00:00,,WRIGHT PATTERSON AFB,OH,45433-5344,USA
{457DF51A-ED01-4373-AAA0-0EE8616A1812},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1287AW,USDA APHIS VS,2016-04-01 00:00:00,,PEMBINA,ND,58271,USA
{81C64649-8780-4C84-8A3C-0EF4FF28254E},7000,"HOMELAND SECURITY, DEPARTMENT OF",7008,U.S. COAST GUARD,70Z033,BASE SEATTLE(00033),2016-04-01 00:00:00,,SEATTLE,WA,98134,USA
{DF864098-01CB-440B-A1A6-0EF53EAC76E6},1200,"AGRICULTURE, DEPARTMENT OF",12E3,RURAL HOUSING SERVICE,129182,USDA RURAL DEVELOPMENT,2016-04-01 00:00:00,,DAVIS,CA,95616,USA
{3662DCA1-DF8E-4770-B3C3-0F15EA5EFF2B},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA4890,FA4890  ACC AMIC,2014-10-01 00:00:00,,LANGLEY AFB,VA,23665,USA
{D631760A-EFDE-4DA7-A2AF-0F2A81D5F59E},8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,803120,NASA/HQ OPS,2018-08-09 00:00:00,,WASHINGTON,DC,20546-0001,USA
{644719DE-8035-45F4-9B90-0F2B06ACF28B},9700,DEPT OF DEFENSE,97AT,DEFENSE SECURITY COOPERATION AGENCY,HQ0236,DSCA GEORGE C MARSHALL CENTER,2007-10-01 00:00:00,,GARMISCH,,82467,DEU
{25B3A158-1BE5-4195-B87A-0F4574DA9ECF},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,129J25,USDA  AMS  POULTRY DIVISION,2016-04-01 00:00:00,,RIVERSIDE,CA,92502-1567,USA
{ED1B33E3-2709-4D16-84B1-0F4641D97389},3600,"VETERANS AFFAIRS, DEPARTMENT OF",3600,"VETERANS AFFAIRS, DEPARTMENT OF",367503,DEPT OF VETERANS AFFAIRS,2016-04-01 00:00:00,,CONROE,TX,77304,USA
{547CA750-9EFA-4CC6-B3B5-0F47ABAFDA2E},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3X4,USDA APHIS IS,2016-04-01 00:00:00,,AMSTERDAM,,,NLD
{CEE9488B-F838-4466-8D43-0F483CB50065},1500,"JUSTICE, DEPARTMENT OF",1549,FEDERAL BUREAU OF INVESTIGATION,15F043,PITTSBURGH FIELD OFFICE,2016-04-01 00:00:00,,PITTSBURGH,PA,15203,USA
{36FE622D-010F-4FA2-B4AD-0F4A3542870C},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1242EG,USDA  AMS  CSSD,2016-04-01 00:00:00,,LAKELAND,FL,33880,USA
{4F626A8E-9A84-4F4E-B545-0F523A80E7E2},7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200,AGENCY FOR INTERNATIONAL DEVELOPMENT,720114,USAID/CAUCASUS/GEORGIA,2016-04-01 00:00:00,,TBILISI,,,GEO
{2FE838F9-7D38-44E7-B641-0F61C5C89D17},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,122269,USDA APHIS PPQ ALB,2016-04-01 00:00:00,,RAHWAY,NJ,07065,USA
{FD8CDBD1-60B4-4A25-9C3A-0F67CEB59F1B},5940,NATIONAL ENDOWMENT FOR THE HUMANITIES,5940,NATIONAL ENDOWMENT FOR THE HUMANITIES,593101,NATIONAL ENDOWMENT FOR THE,2016-04-01 00:00:00,,WASHINGTON,DC,20506,USA
{E9CE1D7D-ACCA-4F52-8CC7-0F72217E37F8},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N61340,NAWC TRAINING SYSTEMS DIV,2010-09-23 00:00:00,,ORLANDO,FL,32826-3224,USA
{9B7C45DA-CC1B-4534-AEAE-0F75CECC496B},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W912L9,W7M7 USPFO ACTIVITY IN ARNG,2003-10-01 00:00:00,,INDIANAPOLIS,IN,46241-4839,USA
{EAEE2B51-C758-4DB7-B455-0F780AF200E6},9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SPM2DS,DLA TROOP SUPPORT,2005-10-01 00:00:00,,PHILADELPHIA,PA,19111-5092,USA
{3547841F-258D-4005-809C-0F811B64124A},1400,"INTERIOR, DEPARTMENT OF THE",1450,BUREAU OF INDIAN AFFAIRS AND BUREAU OF INDIAN EDUCATION,140A08,EASTERN OKLAHOMA REGION,2016-04-01 00:00:00,,MUSKOGEE,OK,74402,USA
{5DC33511-4F4E-4090-B319-0F86B746DE1D},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1232G6,USDA  AMS  FRUIT AND VEGETABLE DIV,2016-04-01 00:00:00,,HUNT VALLEY,MD,21031,USA
{78A7A44A-4770-4F3C-84AA-0F8BDB86D7B7},1200,"AGRICULTURE, DEPARTMENT OF",12H5,NATIONAL AGRICULTURAL STATISTICS SERVICE,1231AF,USDA GIPSA,2016-04-01 00:00:00,,WASHINGTON,DC,20250,USA
{AF57AE31-E0F5-44ED-B4A6-0F8F482FD8DC},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,124221,USDA  APHIS  PPQ,2016-04-01 00:00:00,,KEY WEST,FL,33040,USA
{64B86E80-3407-4B31-84C9-0F905CBEAC72},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1202YA,USDA  AMS  FRUIT AND VEGETABLE DIV,2016-04-01 00:00:00,,IDAHO FALLS,ID,83404,USA
{4ABE2682-E170-431A-825D-0F990E7EF450},1400,"INTERIOR, DEPARTMENT OF THE",1434,US GEOLOGICAL SURVEY,140G18,HYDROLOGIC INSTRUMENTATION FACILITY,2016-04-01 00:00:00,,STENNIS SPACE CENTER,MS,39529,USA
{31005A96-2FA5-4DB8-82D9-0F99DA9A9E83},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,124M20,USDA  APHIS  ANIMAL DAMAGE CONTROL,2016-04-01 00:00:00,,MISSISSIPPI STATE,MS,39762,USA
{9F74CD6D-2FE6-45D4-8E99-0FA0CE84DADE},1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,129A63,USDA FOREST SVC,2016-04-01 00:00:00,,NEVADA CITY,CA,95959,USA
{6EED7986-EE5D-4860-AB6C-0FA13CF3B8F2},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,128753,USDA APHIS WS,2016-04-01 00:00:00,,BILLINGS,MT,59105,USA
{EA998D9D-E679-4064-82EC-0FA82A27BF37},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1232MZ,USDA  APHIS  MRP-BS ITD,2016-04-01 00:00:00,,RIVERDALE,MD,20737,USA
{22D5152A-8FC7-4D00-9CEC-0FAECA1CC96B},1200,"AGRICULTURE, DEPARTMENT OF",12H5,NATIONAL AGRICULTURAL STATISTICS SERVICE,122241,USDA GIPSA,2016-04-01 00:00:00,,LANCASTER,PA,17601-6755,USA
{36B8AE4F-2174-4E66-8C03-0FB03F1AAC4C},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1232KS,USDA APHIS VS OS NCIE AP,2016-04-01 00:00:00,,RIVERDALE,MD,20737-1231,USA
{4BA561CF-E869-4024-8C22-0FBF008377F0},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,127AB8,USDA APHIS PPQ BWEP,2016-04-01 00:00:00,,CHILDRESS,TX,79201,USA
{ADCF8E7A-F4FA-4306-A3F1-0FC700254F30},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,120H22,USDA APHIS PPQ SITC,2016-04-01 00:00:00,,SEATTLE,WA,98134,USA
{E17535A9-1221-4161-B08F-0FCC74BFE98F},1300,"COMMERCE, DEPARTMENT OF",1300,"COMMERCE, DEPARTMENT OF",1333NJ,DEPT OF COMMERCE NTIS,2016-04-01 00:00:00,,ALEXANDRIA,VA,22312,USA
{7DB74134-8195-4432-832C-0FD742587F96},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19ER10,U.S. EMBASSY ASMARA,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{D9DB0414-1A21-4CA9-AC98-0FEA548FF285},9700,DEPT OF DEFENSE,97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),H92279,SOCKOR ATTN CONTRACTING/PBO/ SOJ4,2012-07-26 00:00:00,,SEOUL,,140-02,KOR
{A4F7DC36-8E53-4F9B-8F7F-0FF1977A5170},1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,120489,USDA FOREST SERVICE,2016-04-01 00:00:00,,SANDY,OR,97055,USA
{115929C6-A401-411D-9903-0FF3F0FBBF13},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N48097,HELICOPTER SEA COMBAT WEAPONS,2006-10-01 00:00:00,,NORFOLK,VA,23511-4222,USA
{92EE8AAC-3BF6-4946-9FA6-0FF757047E58},9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SPM2DV,DLA TROOP SUPPORT,2008-10-01 00:00:00,,PHILADELPHIA,PA,19111,USA
{7002BB7C-E02B-495E-A38F-0FFE6D0977BD},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,1252KN,USDA  AMS  POULTRY DIVISION,2016-04-01 00:00:00,,WEST LAFAYETTE,IN,47906,USA
{0BA2688E-224E-444B-B45E-100426575BCB},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1254W7,USDA APHIS,2016-04-01 00:00:00,,GRAND RAPIDS,MI,49502,USA
{55E57663-6992-4E57-9FF9-101A1E6A6D84},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,120E64,USDA AMS SCIENCE DIV,2016-04-01 00:00:00,,YAKIMA,WA,98902,USA
{F29156F4-1A3C-45EB-87C0-1028C62F274E},1500,"JUSTICE, DEPARTMENT OF",1540,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,15B317,FCI BENNETTSVILLE,2016-04-01 00:00:00,,BENNETTSVILLE,SC,29512,USA
{4798ECE6-574E-44AB-8010-10290AC2B4A6},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,124L23,USDA  AMS  SCIENCE DIVISION,2016-04-01 00:00:00,,ALBANY,GA,31707,USA
{223E3515-8AFE-449F-8E14-1029400EA555},9568,"UNITED STATES AGENCY FOR GLOBAL MEDIA, BBG",9568,"UNITED STATES AGENCY FOR GLOBAL MEDIA, BBG",952305,VOA BEIJING BUREAU,2016-04-01 00:00:00,,BEIJING,,,CHN
{20AC9EE9-A00F-4030-88B0-102EFEDDD8A5},9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W912GB,W2SD FEST NAU1 EUROPE,2003-10-01 00:00:00,,APO,AE,09096,USA
{2281A5C4-CC4D-4E4E-8BE7-102F5643958A},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S2605A,DCMA ST LOUIS,2004-10-01 00:00:00,,SAINT LOUIS,MO,63103-2812,USA
{3964DD8A-0E91-42C0-BE50-1033C2A1E321},1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1296J1,"USDA FS, CLEVELAND NF",2016-04-01 00:00:00,,DESCANSO,CA,91916,USA
{F50FA817-0ECA-4112-A6A1-103506C02C75},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA8053,FA8053  773 ESS PKJ MSCC,2015-10-01 00:00:00,,WRIGHT PATTERSON AFB,OH,45433-7401,USA
{C764E38D-083F-4B67-93CD-1038B32722CE},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,127LB1,USDA APHIS PPQ SITC,2016-04-01 00:00:00,,OKLAHOMA CITY,OK,73105,USA
{0A441BB7-D38C-4CB6-AC15-10455B04126F},1500,"JUSTICE, DEPARTMENT OF",1501,"OFFICES, BOARDS AND DIVISIONS",15JE1R,EXEC OFC FOR IMMIGRATION REVIEW,2016-04-01 00:00:00,,FALLS CHURCH,VA,22041,USA
{7072D300-784F-468D-B772-10468E993A07},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19JA80,U.S. EMBASSY TOKYO,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{A314835A-B8AA-44B0-9A71-104D5008F003},1500,"JUSTICE, DEPARTMENT OF",1542,FEDERAL PRISON INDUSTRIES / UNICOR,15UEDG,FCI EDGEFIELD,2016-04-01 00:00:00,,EDGEFIELD,SC,29824,USA
{FA9EA5BE-9B7D-4939-B2D2-104FB7336A99},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N70272,NAV COMPUTER AND TELECOMMUNICATIONS,2006-10-01 00:00:00,,NORFOLK,VA,23511-2784,USA
{8D3A2458-4104-4843-96B2-106BFC84E513},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA5205,FA5205  35 CONS LGC,2004-10-01 00:00:00,,APO,AP,96319-5201,USA
{F49EE38B-E0AE-47AB-83F8-107133335254},1500,"JUSTICE, DEPARTMENT OF",1544,U.S. MARSHALS SERVICE,15M021,"U.S. DEPT OF JUSTICE, USM, S/GA",2016-04-01 00:00:00,,SAVANNAH,GA,31401,USA
{D453B720-6B71-4E6C-8D1A-10772B86ABB3},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19GE60,AMERICAN CONSULATE MUNICH,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{FEE05651-24F7-4E21-ADEE-107C036DE325},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1296L1,USDA APHIS PPQ,2016-04-01 00:00:00,,FRESNO,CA,93721,USA
{F1218C41-A232-44A0-A74D-107D0E43E82A},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,V55333,AMPHIBIOUS GROUP 2,2006-10-01 00:00:00,,NORFOLK,VA,23519,USA
{B9D4BDC3-22DB-4280-806A-10953ECD2B73},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N0434A,US NAVY BAND WASHINGTON,2015-10-01 00:00:00,,WASHINGTON,DC,20374-5054,USA
{28483B41-DB76-4CB0-9DD5-1095BE66C001},1500,"JUSTICE, DEPARTMENT OF",1550,OFFICE OF JUSTICE PROGRAMS,15PJDP,OJP JUNENILE DEL PREVENT,2016-04-01 00:00:00,,WASHINGTON,DC,20531,USA
{EB111050-A087-4370-9414-1096AA86EDDD},9700,DEPT OF DEFENSE,97AK,DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1046,DEFENSE INFORMATION SYSTEMS AGENCY,2004-10-01 00:00:00,,FORT GEORGE G MEADE,MD,207550549,USA
{18961AA0-E00F-4614-BE78-1098AF35B683},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N66098,NAVAL HEALTH CLINIC,2004-10-01 00:00:00,,PATUXENT RIVER,MD,20670-5370,USA
{59182FD7-2348-42F4-9648-109A317F67B6},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S0112A,DCMA HUNTSVILLE-ANNISTON RES,2004-10-01 00:00:00,,FORT MC CLELLAN,AL,36205-0130,USA
{8F787877-C9E5-49FD-A41D-109BEC10C713},1500,"JUSTICE, DEPARTMENT OF",1540,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,15B417,FCI MILAN,2016-04-01 00:00:00,,MILAN,MI,48160,USA
{49C25123-B30F-4680-BF65-109F7EC67771},1200,"AGRICULTURE, DEPARTMENT OF",12K2,AGRICULTURAL MARKETING SERVICE,125492,USDA  AMS  FRUIT AND VEGETABLE DIV,2016-04-01 00:00:00,,DETROIT,MI,48209,USA
{C4AA8464-3FAA-4F37-8D36-10A02E502484},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N0031A,NAVAL SPECIAL WARFARE GROUP NSWG 2,2006-10-01 00:00:00,,VIRGINIA BEACH,VA,23459-2944,USA
{7BDB8E74-CF9B-45FD-AF36-10B26602B7C0},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1282TT,USDA  APHIS  VS  PVM,2016-04-01 00:00:00,,FORT COLLINS,CO,80521,USA
{A9A7E882-01CB-49F1-AACC-10C3F05E8906},9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S4720A,DCMA NORFOLK DEF SUPPLY CTR,2004-10-01 00:00:00,,RICHMOND,VA,23297-5086,USA
{8C6CCDD5-452C-4D1C-BC67-10C793ABAEDD},1900,"STATE, DEPARTMENT OF",1900,"STATE, DEPARTMENT OF",19JM37,U.S. EMBASSY KINGSTON,2016-04-01 00:00:00,,WASHINGTON,DC,20520,USA
{CE979211-E3C3-4FAD-8AC4-10C8DC7932FE},9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N30929,NAVY FLIGHT DEMONSTRATION SQDN,2006-10-01 00:00:00,,PENSACOLA,FL,32508-5014,USA
{D30D8454-C8EE-4259-A5B0-10C9B8C5460F},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,124871,USDA APHIS PPQ,2016-04-01 00:00:00,,ERLANGER,KY,41018,USA
{69869757-2C21-4570-807F-10CA3B0ED4FB},3300,SMITHSONIAN INSTITUTION,3300,SMITHSONIAN INSTITUTION,333212,NATIONAL MUSEUM OF THE AMERICAN,2016-04-01 00:00:00,,SUITLAND,MD,20746,USA
{FACD1BE9-4330-4587-A785-10CD94C7E422},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,1237AN,USDA  APHIS  MSD  PPMB,2016-04-01 00:00:00,,RIVERDALE,MD,20737-1238,USA
{FD75B37D-CF12-440A-9B0E-10CFCEB6574D},1200,"AGRICULTURE, DEPARTMENT OF",12D2,FARM SERVICE AGENCY,12665S,USDA FSA,2016-04-01 00:00:00,,FARGO,ND,58108-3046,USA
{932F9FC6-E0B6-43AF-AD5B-10DF163DF8DC},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,120H13,USDA APHIS WS,2016-04-01 00:00:00,,POULSBO,WA,98370,USA
{7EE673ED-C9CC-4CB3-B8A2-10E6C8AE38C6},1500,"JUSTICE, DEPARTMENT OF",1540,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,15B615,FDC TUCSON,2016-04-01 00:00:00,,TUCSON,AZ,85706,USA
{AE676BD6-2459-403E-AAC3-10E9379B7582},9700,DEPT OF DEFENSE,5700,DEPT OF THE AIR FORCE,FA9550,FA9550  AFRL AFOSR,2004-10-01 00:00:00,,ARLINGTON,VA,22203-1768,USA
{A0015A4F-230E-4C45-A0A1-10EA832710D0},1200,"AGRICULTURE, DEPARTMENT OF",12K3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12FA05,USDA APHIS IS,2016-04-01 00:00:00,,BELIZE CITY,,,BLZ
{A778456D-2A46-40D0-8398-10EE6E230FFF},1200,"AGRICULTURE, DEPARTMENT OF",12D2,FARM SERVICE AGENCY,121600,USDA FSA NH CHESHIRE-SULLIVAN CNTY,2016-04-01 00:00:00,,WALPOLE,NH,03608,USA
