FarContractTypeClauseGuid,FarContractTypeGuid,FarClauseGuid,FarContractTypeCode,IsRequired,IsApplicable,IsOptional,UpdatedBy,IsDeleted
76E96744-5C04-482E-BA0C-07BE196E61A0,DD515826-8A1A-4C60-820F-5F7EC34F9410,C453BF55-7D10-4E3C-9D4B-7FC77D1FAF80,T&MLH,0,1,0,,0
4AF8883D-5162-4237-BBE5-07C04F53D297,BE8C6166-8CF5-4826-97AC-0004CA466C59,BCB6B097-7E32-4E09-B472-2D31E7D513DD,UTLSVC,0,0,0,,0
5B7814B4-A7DB-4C82-BA09-07C538CCF64A,87EB7664-0899-4EBE-B4E2-9744A89F1906,750C1FBD-2186-4123-8648-B1C70D37BE7B,CRSUP,1,0,0,,0
1D3FBC50-E2DC-44E7-B1BC-07C8EA4D4B08,DD515826-8A1A-4C60-820F-5F7EC34F9410,0EC69232-AF1E-49E0-9A26-F77A1442885D,T&MLH,0,0,0,,0
024BFA34-8D94-4CAD-9010-07CC60916B1B,742BADDB-4648-4F9C-B69E-2C0669F6389E,017B7149-07BD-49D9-97CD-242BDFE571EE,FPR&D,0,0,0,,0
82DF3D07-476E-4025-B120-07CC67920476,1E87B268-CF55-4B35-A278-0F7FC39426E1,366917D0-A8A6-4F00-8F85-E4D1AA3E0E7E,FPSVC,1,0,0,,0
F7C61596-3C2A-4E86-81DE-07CC7E0C5601,C613E264-6A1D-4164-BC91-81108EFC4065,6005A346-359E-499E-B215-A0F2C99997D1,A&E,0,0,0,,0
D0D8FCD6-BDC3-4AAA-9F41-07CDBBC552B4,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,DCA76E73-5AE5-4DF1-A2A3-C8101F7EDABE,LMV,0,0,0,,0
3BE1FA57-1086-4C4E-BFEC-07D77AF41E1F,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,3E3952AC-8197-45C0-AFDB-CF0D386AE046,TRN,0,0,0,,0
08D5DF71-BF2E-41A9-B59A-07D9505CB383,742BADDB-4648-4F9C-B69E-2C0669F6389E,3D383C20-2C1C-4D31-8064-A9CB03568816,FPR&D,0,0,0,,0
DDA1045E-F165-4297-9DA4-07E106786CA0,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,B248D9F6-51D5-4F3F-AC5D-D44A0C3F354A,TRN,0,0,0,,0
DAE32F8C-D90B-4FA6-BF1E-07E273E322DF,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,A3149C18-6B23-4DCE-92DB-6C4307258E21,OTHER,0,0,1,,0
38528760-1892-4F28-A1CE-07E77AC42702,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,A9D3D9B7-EF52-4C99-B9A2-380988B03AB2,COMSVC,0,1,0,,0
BFB832FA-705C-469D-91B8-07E7DE4F9EC9,1E87B268-CF55-4B35-A278-0F7FC39426E1,0E826DDE-AA22-4BF9-8CFB-1D7F782ECBD1,FPSVC,0,0,0,,0
AFA67A32-41D2-4E28-A353-07E88302CB1B,1158E721-8AB4-41F3-8A19-DFD0D6929D68,47587831-3210-4BA2-9ADA-96779FF1D680,FAC,0,0,0,,0
A15D28FE-1B02-43D0-9FAC-07EBC95D6B87,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,AD27F5F1-642E-443D-B5A1-044DBEF840F4,FPSUP,0,0,1,,0
E98A2ABF-15CF-4EC9-9D7D-07EF70DAC76D,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,B9AC4571-5488-4B68-B2A3-3FF28550D257,OTHER,0,0,1,,0
DC17AFDB-6D83-4FA2-905A-07F06554B0B3,742BADDB-4648-4F9C-B69E-2C0669F6389E,87E2D75B-55BB-462D-BCCE-36C8F35D6FFD,FPR&D,0,1,0,,0
A9E66F63-3726-407D-9EAD-07F104BFC040,E93946C8-053F-4C09-8915-CF54B870408F,C2D6340A-4CEC-43EE-A8EA-7E2CF6D67ADC,FPCON,0,0,0,,0
5D6684ED-46C5-4728-8DA3-07FAB74D5148,E93946C8-053F-4C09-8915-CF54B870408F,F119CBA5-F43D-460A-95BD-5CD3007D48D2,FPCON,0,0,0,,0
B8CA6D5F-AEC9-4606-8319-08028BB99D5E,87EB7664-0899-4EBE-B4E2-9744A89F1906,CD0E7344-70D0-4C59-B058-31196A33B202,CRSUP,0,0,0,,0
21229041-1492-43BC-8694-0803288C4387,DD515826-8A1A-4C60-820F-5F7EC34F9410,E97C62CF-EDA4-4031-9945-9A77F2E9F1E6,T&MLH,0,0,0,,0
100684E5-8308-427B-B0FE-080FCF1215D6,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,98E8FED5-AF28-4DC7-ADD1-C24F54DF9DDB,OTHER,0,0,1,,0
87103BE4-EE7C-4170-8CC9-08143E729DE0,E93946C8-053F-4C09-8915-CF54B870408F,1FD33EFB-9BF4-42AA-AEBE-2AC27E2DC4EA,FPCON,0,1,0,,0
60AFB109-29C1-42C1-808A-08160B4D0600,87EB7664-0899-4EBE-B4E2-9744A89F1906,3C6EBC47-FDB3-400F-B63A-CC9D7B7609DA,CRSUP,0,1,0,,0
F4201D10-5EFC-40BB-90F7-0827B89FCA13,F9A5903D-306C-4DC9-8676-C5DE3515EE75,CEDD0909-F4EE-48D4-AAC9-226E0227E123,INDDEL,0,1,0,,0
D7B6F6B7-A285-42CE-BE92-082E22F87819,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,297139EB-4781-403F-88D6-ED1CCF41D9E0,CRSVC,0,0,0,,0
B0DF595B-D7A2-4298-9789-082FDFA15F28,F9A5903D-306C-4DC9-8676-C5DE3515EE75,9E292ECF-CDC4-45FE-B41C-461CA88AFA18,INDDEL,0,1,0,,0
0215C06A-2F01-4A54-9FAC-0830B28A5188,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,701C466E-5060-4F9A-B72F-C76FFC999B9E,COMSVC,1,0,0,,0
0027757B-F660-4FD0-B1A3-08336C0AE02F,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,C025C1F6-B75B-4074-98D4-F61F67983963,FPSUP,0,1,0,,0
3617ABD4-B167-49ED-8884-08364833AB7F,1E87B268-CF55-4B35-A278-0F7FC39426E1,210C2B0C-030F-4E9E-8559-BE835B9EDB1B,FPSVC,1,0,0,,0
9BEF5C24-8436-44AB-9485-083676991295,742BADDB-4648-4F9C-B69E-2C0669F6389E,8C7EA9BC-363E-4567-8B4B-F5479AC20136,FPR&D,0,0,0,,0
BC2B2832-7F1D-49CA-BFDD-083A2FBED2E0,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,C8E6B1D4-6BF7-49C3-A120-BD77882D6683,CRSVC,0,0,0,,0
48DBE52F-407C-4A35-AAFE-083C34744F32,C613E264-6A1D-4164-BC91-81108EFC4065,3084562C-34E0-4E6A-9726-800454BA12FD,A&E,0,0,0,,0
2DB1F327-277E-430C-9854-083FC6FEA6B7,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,418535E0-7257-4999-84DE-B9E4AB22E8EE,COMSVC,0,0,0,,0
50CE0808-A7BC-4D73-994C-08414F8061E7,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,C68255EB-7F82-4A6E-BC7D-583A51F2FB0F,LMV,0,0,0,,0
BD5B9EE2-569F-49ED-9FA9-085558EE54B7,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,4159A2B7-43A5-424F-809A-A2446228787A,TRN,0,1,0,,0
E9695234-E133-47F8-A3DB-086D52EA485B,D907A2FE-3896-474E-9367-B5418DC5944C,2CC56711-1424-45C0-8EF5-C0733C4EAD88,CRCON,0,1,0,,0
2D37CE91-7354-42A7-9E6B-086F00AFA528,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,D2765847-4539-4673-BA34-20E801D04874,LMV,0,1,0,,0
5A22DE60-5B38-42B6-B832-087162932064,742BADDB-4648-4F9C-B69E-2C0669F6389E,FA3C8581-6231-41D7-B924-E2920D876568,FPR&D,0,0,0,,0
38BB3117-3E03-4B57-A003-08740A400AB1,0097E147-301E-4436-A10E-F5ABA923B769,DDBC68A2-ED2E-43C0-8699-9C7A6693CC06,DDR,0,0,0,,0
E623F6B3-341B-4764-8153-0876E7D64A96,BE8C6166-8CF5-4826-97AC-0004CA466C59,B0899A82-DFEE-48BE-AAB1-3C73CB22F073,UTLSVC,0,0,0,,0
518E9B60-9D06-4712-B231-087B4EE54D6C,11912F53-9F3E-4851-AC27-2C011D890D8F,C8E6B1D4-6BF7-49C3-A120-BD77882D6683,SAP,0,0,0,,0
E81075FA-AB45-4701-BC6B-087BFF08F650,BE8C6166-8CF5-4826-97AC-0004CA466C59,9AE8F79B-6B58-4F83-B59A-909CBC125AC0,UTLSVC,0,0,0,,0
AC42E20B-DF70-40AF-A22A-087D056A566B,742BADDB-4648-4F9C-B69E-2C0669F6389E,A3149C18-6B23-4DCE-92DB-6C4307258E21,FPR&D,0,1,0,,0
19827E3C-9115-4215-9689-08803F68AA26,72A05099-7160-46C9-AA87-9853155A2036,07421977-2828-4A1B-88B9-D02185E3E256,CI,0,0,0,,0
60F1B3D4-6C9F-41A0-ABB2-0882FB2EBE33,F9A5903D-306C-4DC9-8676-C5DE3515EE75,2ECDFBCD-C145-4333-8D5A-CE7D2B27B4F5,INDDEL,0,1,0,,0
0A7012EB-A08C-4994-82B3-088429E5F008,DD515826-8A1A-4C60-820F-5F7EC34F9410,3A025ECF-BA2C-4F75-BBBF-4C2C868F1F33,T&MLH,0,0,0,,0
58D9095E-E449-4896-8CF9-08851FD5B713,72A05099-7160-46C9-AA87-9853155A2036,9AC482BD-6F13-4E9B-9FE7-D8457EFF9B63,CI,0,0,0,,0
1EFE0C1B-8A3B-4091-BE5B-088B70FAC783,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,314C8595-E4A1-41A7-ACBE-80E5260C54B0,LMV,0,1,0,,0
E45FD01F-D17D-43ED-AA28-088F16F4CC56,C613E264-6A1D-4164-BC91-81108EFC4065,417F084C-177B-478A-A7B5-17AFD15ECE72,A&E,0,0,0,,0
9090F291-8A9B-4514-90E6-0890C32C92C5,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,C5CE15D4-7B31-408C-8316-0A6056F3A595,OTHER,0,0,1,,0
BFA5423D-4654-4582-AA64-0891171E519B,BE8C6166-8CF5-4826-97AC-0004CA466C59,EE8E2412-F25F-43B3-A722-58F909AEE301,UTLSVC,0,0,1,,0
27A6A03E-6ABE-4D62-8161-0893F9506279,BE8C6166-8CF5-4826-97AC-0004CA466C59,D21382E8-D63A-419A-9D6C-D62EF98B05EA,UTLSVC,0,0,0,,0
C69F80B8-C101-4641-AA2E-08949FA8DB3B,87EB7664-0899-4EBE-B4E2-9744A89F1906,4B5E9511-F25F-49B9-993C-11022B69321A,CRSUP,0,0,0,,0
7620B251-A526-402A-9EBA-089DF44E5D14,D907A2FE-3896-474E-9367-B5418DC5944C,7DC3F442-5072-4B02-8805-D572F0AEAA4A,CRCON,0,0,0,,0
5CF37E5D-4E8A-48F5-8438-08A00639AB60,1158E721-8AB4-41F3-8A19-DFD0D6929D68,4546209B-1A90-4AE0-AB75-545A94EBC269,FAC,0,0,0,,0
D0114213-7F44-4F9E-9300-08A157EAF5FA,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,73EA6075-4C2A-44C9-8DF2-8C9729F5693D,LMV,0,0,0,,0
13CE53F7-3ED6-4EA0-90CB-08A253EA935E,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,1DA38EF3-B17C-45D8-AB17-D64D3DBC246C,LMV,0,0,0,,0
240B108B-1108-47C7-AF79-08A359052957,11912F53-9F3E-4851-AC27-2C011D890D8F,0CFC304B-10EA-4CC6-A34C-BE6939F3F909,SAP,0,0,0,,0
74AE5F38-FD2F-4EED-8912-08A3D15F76A8,1158E721-8AB4-41F3-8A19-DFD0D6929D68,31C149E9-CF4D-423C-815A-1A0721391FDB,FAC,0,0,0,,0
0484A0F1-540C-45B1-89F6-08A541307E4C,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,FAC87AFE-11DE-4216-8D8E-9A3FE647773D,COMSVC,0,0,0,,0
6B6EDD33-2162-48AA-A938-08A760EE620D,D907A2FE-3896-474E-9367-B5418DC5944C,E3FE3051-841A-41F2-BEC2-BDB56B76A19C,CRCON,0,0,0,,0
3575D29B-BA97-4678-A17A-08A85724E26D,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,B99AB761-6F44-42F6-A19A-C17DB8365DA3,OTHER,0,0,1,,0
90B04520-CB26-4462-91C3-08AAD4946733,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,C3963101-9641-4978-ADF2-33A638086ED3,FPSUP,0,1,0,,0
9EB604EF-E114-410C-AE85-08B1A574C7BF,EA060E5D-C55E-43BC-A646-E989501D72BB,58763E52-AF1A-43FA-9973-60B5283C2250,CRR&D,0,0,0,,0
BE8F848B-1A06-43B1-B5E9-08B58B0E3B6F,EA060E5D-C55E-43BC-A646-E989501D72BB,2DA25BE0-EAEF-4CFA-B67E-CBDA4736E7FA,CRR&D,0,0,0,,0
1689701D-979D-491C-8ECE-08B776C97A32,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,3EACCAEC-4901-4B16-92E2-8D89728EBA62,CRSVC,0,0,0,,0
F28A17A2-7D19-4582-AF70-08C497986404,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,FECA4E4E-F026-477C-907A-DB49754E4519,OTHER,0,0,1,,0
78E9537E-F590-4D09-8179-08C99E552B57,C613E264-6A1D-4164-BC91-81108EFC4065,0F343C29-7D74-4C69-A3AC-B040615DE2AA,A&E,0,1,0,,0
0ACCD7CC-8815-4DF1-B933-08CB3C2C4915,EA060E5D-C55E-43BC-A646-E989501D72BB,F40F1046-4B51-461E-AEC5-7BF280BE53A8,CRR&D,0,0,0,,0
8398312C-8ABA-4ADC-AB75-08CF920B52DF,EA060E5D-C55E-43BC-A646-E989501D72BB,9AE8F79B-6B58-4F83-B59A-909CBC125AC0,CRR&D,0,0,0,,0
8936EE1D-C0FC-42CA-96F2-08D1B1F168BA,EA060E5D-C55E-43BC-A646-E989501D72BB,B0648C11-1691-468E-B719-A70B0F1479E6,CRR&D,0,0,0,,0
9C0AF296-D357-4BDF-9CD1-08DA84604D2E,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,67364245-AABB-42AD-BD6C-984ECB2B5F47,FPSUP,0,1,0,,0
5C288AB0-DA31-4768-B6C5-08E118867A23,E93946C8-053F-4C09-8915-CF54B870408F,657295F0-2422-41AE-B4F8-09403838B20B,FPCON,0,0,0,,0
2915E6C4-22C6-4F47-A891-08E395F725D7,D907A2FE-3896-474E-9367-B5418DC5944C,ACBE39DD-AB2E-43B0-A233-DF9DD462B21A,CRCON,0,0,0,,0
238B801A-EEDE-42F3-AE78-08E511501D3C,0097E147-301E-4436-A10E-F5ABA923B769,BE7C878D-894C-4C38-80EC-623C779B993E,DDR,0,0,0,,0
A3CFA381-69F9-4F3E-9FDA-08E668B2A774,1E87B268-CF55-4B35-A278-0F7FC39426E1,E6934780-4DC3-401B-BD8F-721B446937AE,FPSVC,0,0,0,,0
C2DB6CAF-E9F0-4053-A3B1-08E695A04988,EA060E5D-C55E-43BC-A646-E989501D72BB,CBDBD65C-7D97-437D-B480-98F116FDB517,CRR&D,0,0,0,,0
4707DF5F-9699-49D1-9796-08ECC8D650B2,0097E147-301E-4436-A10E-F5ABA923B769,04CDD768-F2D8-47F1-A0CD-D7DE91DA63FF,DDR,0,0,0,,0
881841C1-EC5F-4967-8534-08EF97D46842,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,352FAD22-1B02-4835-B52E-F9FABD51EE9D,CRSVC,0,0,0,,0
26C500CE-582C-4543-B649-08F5146DAF8C,EA060E5D-C55E-43BC-A646-E989501D72BB,7C03111E-0F1A-4C68-AF01-EBCB5D249A2B,CRR&D,0,0,1,,0
AF593B40-1F20-48D7-950E-08F82CB52A36,DD515826-8A1A-4C60-820F-5F7EC34F9410,F0DC1B66-B0FD-4CBB-BFD1-E795315EF078,T&MLH,1,0,0,,0
F47DD77E-546B-4F75-8F73-0900CEB021E9,F9A5903D-306C-4DC9-8676-C5DE3515EE75,6F472415-4B0E-4EEA-8D8C-CCBD0FA92BFC,INDDEL,0,0,0,,0
C4596693-BE20-4C28-BE48-0901E947AFED,1158E721-8AB4-41F3-8A19-DFD0D6929D68,20B01D2B-104E-4510-AD94-240A74DDC3B6,FAC,0,0,0,,0
2D1AAC93-83E5-46D6-A67E-0906E28E81C8,EA060E5D-C55E-43BC-A646-E989501D72BB,CF2F46E6-03A2-4C36-909F-6D2887073E8C,CRR&D,0,1,0,,0
A2CE7763-6920-4A76-ADEB-090882EB6B3C,EA060E5D-C55E-43BC-A646-E989501D72BB,492A289D-8EE7-47E4-B66F-2ACDB62B1D1C,CRR&D,0,0,0,,0
1B4B4CAA-F7D2-477B-B277-090B2E5D8A1B,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,15FF75C0-D93D-4508-BD2B-0965E48E3017,OTHER,0,0,1,,0
A6273D7E-298C-405C-8273-090E71F01E5A,87EB7664-0899-4EBE-B4E2-9744A89F1906,FD19C834-9173-4549-8DC1-CF87993569B4,CRSUP,0,0,0,,0
A09C1299-15D8-4013-995D-090EF6FAA304,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,17A53A5D-C5E8-423A-A260-F8CAB3B6AFFE,OTHER,0,0,1,,0
54AFD88F-9B2F-4757-A72A-09126820CEB4,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,4763D620-4C0E-43EF-8E56-D0621C9CA76F,LMV,0,1,0,,0
AF6DE062-2043-49CE-9959-0914113FA8B5,0097E147-301E-4436-A10E-F5ABA923B769,85E12B78-FD1E-4F7C-8995-B5CECE68A07C,DDR,0,1,0,,0
0D5236EB-D04C-440B-873D-091445698088,742BADDB-4648-4F9C-B69E-2C0669F6389E,8F96B32F-7F3B-4E2F-B677-58C6C2A2FC38,FPR&D,0,1,0,,0
1FE670FC-6C63-4E03-BAF3-0915EF266D5E,C613E264-6A1D-4164-BC91-81108EFC4065,B8D97240-FD3E-46D6-96CD-F6D5D3B504F2,A&E,0,1,0,,0
7FD6780A-E85D-4870-BA5A-0919443216A7,0097E147-301E-4436-A10E-F5ABA923B769,47D7B2D7-0958-4295-9E87-897803A1E679,DDR,0,0,0,,0
FA9E1E29-7EA7-4109-8A24-091AA6F09D54,87EB7664-0899-4EBE-B4E2-9744A89F1906,6005A346-359E-499E-B215-A0F2C99997D1,CRSUP,0,0,0,,0
018B492B-3BDB-4B20-B20D-091AC70B6CEC,E93946C8-053F-4C09-8915-CF54B870408F,5D133E8E-8DCC-4F13-98C4-BFFCF4EADF93,FPCON,0,0,0,,0
FFF2826F-04A1-48B3-900A-091FD358FB35,0097E147-301E-4436-A10E-F5ABA923B769,91BF7B94-54DD-4BCA-B339-58B96ED3E3CC,DDR,0,0,0,,0
8841F468-F8DC-459B-B2F7-091FDF1059AE,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,BEABECFD-B124-4C9E-8FF0-F664C1B94BB7,FPSUP,0,0,0,,0
05D1B15D-9294-4A0D-93E1-0925457EA0D5,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,5EE7602E-D448-410D-815D-5279DEDE14BA,CRSVC,0,1,0,,0
65F7A962-7EE8-4134-8061-0925893C2DD5,DD515826-8A1A-4C60-820F-5F7EC34F9410,162AB8A8-C301-47AC-ABC8-14238BD9AE07,T&MLH,0,1,0,,0
E16B8F94-FA20-42E3-B3CC-092591B9BC1E,742BADDB-4648-4F9C-B69E-2C0669F6389E,2B68DC9F-8B58-4AC9-865E-D5EF875DB445,FPR&D,0,0,0,,0
C924B080-217A-41E6-8697-0925DEF2035D,11912F53-9F3E-4851-AC27-2C011D890D8F,DD34A43B-3775-42B1-8461-2F9D79B81B43,SAP,0,1,0,,0
EE6FE50C-E162-42E2-B7EC-0926300168CC,BE8C6166-8CF5-4826-97AC-0004CA466C59,3D36B282-7103-4BBE-A3F0-8ECDC6AEE8B1,UTLSVC,0,1,0,,0
A47B4309-4254-40CE-A8A2-092A7074C284,717CED03-1C84-44B5-BBBC-9F84CCEA5ED9,6D559D4F-45A6-4F08-B780-D5FBF328FC2D,OTHER,0,0,1,,0
E1DB11AB-C674-4F3A-B126-092E60B4E8DE,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,3839DE2E-8CE0-4290-896A-48B2F4D66D4B,FPSUP,0,0,0,,0
A12B5AD4-9415-42D1-AD5C-0933CB6832E2,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,82711AE1-18B2-49CF-8432-A2F7F0DE32F2,TRN,0,1,0,,0
ABC98695-698E-43A1-93F6-093685A67F1B,D907A2FE-3896-474E-9367-B5418DC5944C,AD27F5F1-642E-443D-B5A1-044DBEF840F4,CRCON,0,0,0,,0
A37F4C9E-F5F5-49A6-93D1-09395B695449,0097E147-301E-4436-A10E-F5ABA923B769,D7E92065-79FE-4D9D-BA0C-CD031F1DEC13,DDR,0,1,0,,0
DB3A3200-1507-41E6-8457-09442C152AA6,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,9E292ECF-CDC4-45FE-B41C-461CA88AFA18,CRSVC,0,0,0,,0
794B56EA-6BCC-4D07-A052-0949B8666DC7,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,E063828D-3051-497C-B3AF-7A34FE17939D,TRN,0,1,0,,0
0A463845-9EF6-4F4F-B6E2-095153F70BAF,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,A6EDA180-3AA5-409A-AFCC-212CEC82AAAA,LMV,0,0,0,,0
6B38A55B-5EF6-4E88-B795-0953E3BEE32A,11912F53-9F3E-4851-AC27-2C011D890D8F,810BC0AE-675F-4CA7-B5A7-5A68083B7779,SAP,0,0,0,,0
F24D1A1A-059E-445F-89C8-095A304F3E5B,BE8C6166-8CF5-4826-97AC-0004CA466C59,45E78A0C-B60A-4CE5-AE35-91A6711C87DC,UTLSVC,0,1,0,,0
2129F6EF-BF2F-4A9C-A884-095FBEACDE7E,DD515826-8A1A-4C60-820F-5F7EC34F9410,4546209B-1A90-4AE0-AB75-545A94EBC269,T&MLH,0,0,0,,0
CA320814-93C2-4F8C-8B19-0960BEFD203A,5AD35CAE-1A03-44AB-9E97-A1B28B7E0356,086E5197-C106-4C10-B118-B8E3CBB4A1DD,COMSVC,0,0,0,,0
9975E03F-96F8-4549-8343-096403E70230,E93946C8-053F-4C09-8915-CF54B870408F,5463371D-8A3E-4D16-8A8D-5FD7F7F0D728,FPCON,0,1,0,,0
9862F3A2-E443-43C9-BD84-0964C97DC0D4,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,79743BE6-35A7-4816-A855-D4FC8116BD33,LMV,0,1,0,,0
599C529D-9286-4ACB-A636-0966D536CB8E,87EB7664-0899-4EBE-B4E2-9744A89F1906,0697F115-A2C5-401D-A782-5834A44C6E03,CRSUP,0,0,0,,0
44D602BA-26EE-4558-9FAB-0967EE4AABCF,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,06996411-214F-49B8-8A04-D4CF6659F533,TRN,0,0,0,,0
B5212188-7070-4DD7-B33A-096B01412DE1,72A05099-7160-46C9-AA87-9853155A2036,6DD3EC42-E1AC-4815-B8AF-75E5BFE47E84,CI,0,0,0,,0
B0A20BD8-D86A-48D1-AC0E-096B33BFCC49,BE8C6166-8CF5-4826-97AC-0004CA466C59,F1827686-A503-4717-AECD-10C3D737CD02,UTLSVC,1,0,0,,0
B83EFE3A-052D-4CA2-8BE8-096E95D306D5,742BADDB-4648-4F9C-B69E-2C0669F6389E,FE6C44EF-0026-4F9C-8A7E-316B178575D3,FPR&D,0,0,0,,0
FF5BF3D3-42A9-4F05-BDC9-09738AE45A87,C1C1C82E-B15F-48BD-B63A-FFE78792B4A3,6005A346-359E-499E-B215-A0F2C99997D1,LMV,0,0,0,,0
DD599399-A5D9-40DC-869C-097742685D13,F9A5903D-306C-4DC9-8676-C5DE3515EE75,544028AC-02CB-47D5-9D6C-D43549A04C80,INDDEL,0,0,0,,0
B1D3CBDB-3E37-4452-BB8C-097914A87493,EA060E5D-C55E-43BC-A646-E989501D72BB,87BEAA47-1196-48FE-8496-7AB414F5DC4B,CRR&D,0,0,0,,0
E92AE441-2044-4DC5-8B6D-097A564BAADD,72A05099-7160-46C9-AA87-9853155A2036,C464F117-0BD9-4713-8556-246FB446CF52,CI,0,0,0,,0
DFD25BBE-7603-4AB8-9C53-097D4C549AB5,1E87B268-CF55-4B35-A278-0F7FC39426E1,70E3F69E-2EDA-425F-9D22-B19621D11C60,FPSVC,0,1,0,,0
E38ACE83-BA07-42D2-B631-097D84B6D8CE,11912F53-9F3E-4851-AC27-2C011D890D8F,DC45A5ED-3B3C-4A88-B79F-5391CDD65DC5,SAP,0,0,0,,0
EF0ED4C1-FB4B-4D47-903D-097DFADB4F60,742BADDB-4648-4F9C-B69E-2C0669F6389E,C4301CF1-6DA1-49E5-97AE-E3F5A0FD488A,FPR&D,0,1,0,,0
D45A12AF-632D-4FA2-A820-097E074F531F,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,866A9EC7-D4A7-476F-BB69-C396DAEA43B5,CRSVC,0,1,0,,0
29017C8E-3CD2-42CB-B3C1-0982C4FA25D6,11912F53-9F3E-4851-AC27-2C011D890D8F,A4B144D2-EEA8-4AFD-AE33-C493F66E9BB9,SAP,0,0,0,,0
FED2718C-4E31-47EE-9771-09831718C538,F9A5903D-306C-4DC9-8676-C5DE3515EE75,7789F9A1-61BA-4A17-8593-B26C51E21E72,INDDEL,0,1,0,,0
7F41EEB5-261B-4D13-ABF9-0988A3FD6171,0097E147-301E-4436-A10E-F5ABA923B769,30584960-C831-4030-AC98-7D357CFE2AC2,DDR,0,0,0,,0
BED9CF2B-CDDD-40DE-83C8-0988D722B7E4,1158E721-8AB4-41F3-8A19-DFD0D6929D68,6A7993F4-BC04-4A22-B1AC-FE3E27DFE8F8,FAC,0,0,0,,0
FC9E0C6E-B889-4FE4-B055-098BD03AC0D2,87EB7664-0899-4EBE-B4E2-9744A89F1906,9D89700C-616C-499E-8EBD-32E170E18238,CRSUP,0,1,0,,0
7CF42772-9BCB-4EA4-B4A5-098EE162990D,E3F79B77-51D8-4FAC-BAE2-C80BB8D820C0,657295F0-2422-41AE-B4F8-09403838B20B,FPSUP,0,1,0,,0
AB06CF7C-0FE4-4FAD-8D72-0994B9F2DC91,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,9F1313DD-E684-4360-BE25-3D4AF8534EC8,CRSVC,0,0,0,,0
82613903-19B0-4502-8BC2-099F7A1B48A3,0097E147-301E-4436-A10E-F5ABA923B769,086E5197-C106-4C10-B118-B8E3CBB4A1DD,DDR,0,0,0,,0
CB02A32F-CB14-4A21-BD8F-09A7C4281500,DD515826-8A1A-4C60-820F-5F7EC34F9410,24000EEC-365A-414F-A018-E1B06C0649EE,T&MLH,0,0,1,,0
9E06E0D7-3C3D-4713-89A9-09AA62A7A4A1,C5EBA41C-27CF-41DD-B2A7-FB94F0AB9841,DDBC68A2-ED2E-43C0-8699-9C7A6693CC06,CRSVC,0,0,0,,0
4FE98874-2032-4A86-8A16-09AB98FBE94F,5EB13DF3-D95F-4387-B5FC-DE36988D1A69,ABBC0A50-B5D0-46EF-9963-99BD94CB9DBF,TRN,0,0,0,,0
0F577985-D38A-43C4-829A-09B4E47A4F40,DD515826-8A1A-4C60-820F-5F7EC34F9410,216DD109-2017-4FA7-B12A-A88A674C6D98,T&MLH,0,0,0,,0
